id,ans
2998,0
2999,1
3000,1
3001,1
3002,1
3003,0
3004,1
3005,1
3006,1
3007,0
3008,1
3009,0
3010,0
3011,0
3012,1
3013,0
3014,1
3015,0
3016,0
3017,1
3018,1
3019,1
3020,1
3021,1
3022,1
3023,0
3024,1
3025,1
3026,1
3027,0
3028,1
3029,0
3030,0
3031,0
3032,0
3033,0
3034,1
3035,1
3036,0
3037,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,0
3048,1
3049,1
3050,0
3051,1
3052,0
3053,1
3054,0
3055,1
3056,1
3057,1
3058,1
3059,1
3060,0
3061,1
3062,1
3063,1
3064,0
3065,0
3066,1
3067,0
3068,1
3069,0
3070,1
3071,1
3072,1
3073,1
3074,0
3075,0
3076,0
3077,1
3078,1
3079,0
3080,0
3081,0
3082,1
3083,0
3084,1
3085,1
3086,0
3087,0
3088,1
3089,0
3090,1
3091,1
3092,0
3093,1
3094,1
3095,0
3096,0
3097,1
3098,0
3099,1
3100,1
3101,1
3102,0
3103,1
3104,0
3105,0
3106,1
3107,1
3108,1
3109,0
3110,0
3111,0
3112,0
3113,1
3114,0
3115,0
3116,1
3117,0
3118,1
3119,0
3120,0
3121,0
3122,1
3123,0
3124,1
3125,0
3126,0
3127,1
3128,1
3129,1
3130,0
3131,1
3132,0
3133,1
3134,0
3135,1
3136,0
3137,1
3138,0
3139,0
3140,1
3141,0
3142,0
3143,0
3144,0
3145,1
3146,0
3147,0
3148,0
3149,1
3150,1
3151,0
3152,0
3153,0
3154,1
3155,1
3156,0
3157,1
3158,1
3159,0
3160,1
3161,1
3162,0
3163,1
3164,0
3165,0
3166,0
3167,1
3168,1
3169,0
3170,1
3171,1
3172,1
3173,0
3174,1
3175,1
3176,1
3177,0
3178,0
3179,1
3180,1
3181,1
3182,0
3183,1
3184,0
3185,1
3186,0
3187,0
3188,1
3189,0
3190,0
3191,0
3192,0
3193,1
3194,1
3195,0
3196,0
3197,0
3198,0
3199,0
3200,0
3201,1
3202,1
3203,1
3204,1
3205,0
3206,1
3207,0
3208,0
3209,0
3210,1
3211,1
3212,1
3213,0
3214,1
3215,1
3216,1
3217,1
3218,1
3219,0
3220,1
3221,1
3222,0
3223,0
3224,1
3225,1
3226,0
3227,0
3228,1
3229,0
3230,0
3231,0
3232,0
3233,1
3234,1
3235,1
3236,0
3237,1
3238,1
3239,1
3240,1
3241,1
3242,1
3243,0
3244,1
3245,1
3246,0
3247,0
3248,0
3249,0
3250,0
3251,1
3252,1
3253,1
3254,0
3255,1
3256,1
3257,1
3258,0
3259,0
3260,0
3261,0
3262,0
3263,1
3264,1
3265,0
3266,1
3267,0
3268,1
3269,1
3270,0
3271,0
3272,0
3273,0
3274,1
3275,1
3276,1
3277,0
3278,1
3279,0
3280,1
3281,1
3282,1
3283,0
3284,1
3285,1
3286,0
3287,0
3288,1
3289,0
3290,1
3291,0
3292,0
3293,1
3294,0
3295,0
3296,0
3297,1
3298,0
3299,1
3300,1
3301,0
3302,0
3303,0
3304,1
3305,0
3306,0
3307,1
3308,1
3309,0
3310,0
3311,1
3312,1
3313,1
3314,0
3315,1
3316,0
3317,1
3318,0
3319,1
3320,1
3321,0
3322,1
3323,0
3324,1
3325,1
3326,0
3327,0
3328,0
3329,1
3330,1
3331,0
3332,0
3333,1
3334,0
3335,1
3336,0
3337,0
3338,0
3339,0
3340,1
3341,1
3342,0
3343,1
3344,1
3345,1
3346,1
3347,1
3348,1
3349,0
3350,0
3351,1
3352,1
3353,1
3354,0
3355,1
3356,0
3357,0
3358,0
3359,0
3360,1
3361,1
3362,1
3363,0
3364,1
3365,0
3366,1
3367,0
3368,1
3369,0
3370,0
3371,1
3372,0
3373,1
3374,0
3375,1
3376,0
3377,0
3378,0
3379,1
3380,1
3381,1
3382,0
3383,0
3384,0
3385,0
3386,1
3387,0
3388,1
3389,0
3390,1
3391,0
3392,0
3393,0
3394,0
3395,0
3396,1
3397,0
3398,1
3399,1
3400,1
3401,0
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,0
3409,0
3410,0
3411,0
3412,1
3413,1
3414,1
3415,1
3416,1
3417,0
3418,1
3419,1
3420,1
3421,0
3422,1
3423,0
3424,0
3425,1
3426,0
3427,0
3428,0
3429,1
3430,1
3431,1
3432,1
3433,0
3434,1
3435,0
3436,0
3437,1
3438,0
3439,0
3440,1
3441,0
3442,1
3443,0
3444,1
3445,1
3446,1
3447,1
3448,1
3449,1
3450,0
3451,0
3452,0
3453,1
3454,0
3455,1
3456,0
3457,0
3458,1
3459,1
3460,0
3461,0
3462,1
3463,1
3464,1
3465,0
3466,0
3467,1
3468,0
3469,1
3470,1
3471,0
3472,0
3473,1
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,1
3481,0
3482,0
3483,0
3484,0
3485,1
3486,1
3487,0
3488,0
3489,0
3490,0
3491,1
3492,1
3493,0
3494,1
3495,0
3496,1
3497,0
3498,0
3499,1
3500,0
3501,0
3502,1
3503,0
3504,1
3505,1
3506,0
3507,1
3508,0
3509,0
3510,0
3511,1
3512,0
3513,0
3514,0
3515,0
3516,1
3517,1
3518,1
3519,1
3520,0
3521,1
3522,1
3523,0
3524,1
3525,0
3526,0
3527,1
3528,0
3529,1
3530,0
3531,0
3532,0
3533,1
3534,1
3535,1
3536,0
3537,0
3538,1
3539,0
3540,1
3541,1
3542,1
3543,0
3544,1
3545,1
3546,0
3547,1
3548,0
3549,0
3550,1
3551,0
3552,0
3553,1
3554,1
3555,1
3556,1
3557,0
3558,1
3559,1
3560,0
3561,1
3562,0
3563,0
3564,0
3565,0
3566,0
3567,0
3568,1
3569,1
3570,1
3571,1
3572,0
3573,1
3574,1
3575,1
3576,1
3577,0
3578,1
3579,0
3580,0
3581,0
3582,0
3583,0
3584,1
3585,0
3586,1
3587,1
3588,1
3589,0
3590,1
3591,1
3592,0
3593,1
3594,0
3595,1
3596,0
3597,0
3598,0
3599,1
3600,0
3601,1
3602,1
3603,1
3604,0
3605,0
3606,0
3607,1
3608,0
3609,0
3610,1
3611,1
3612,1
3613,0
3614,1
3615,0
3616,0
3617,1
3618,0
3619,0
3620,0
3621,0
3622,0
3623,0
3624,1
3625,1
3626,0
3627,0
3628,0
3629,0
3630,0
3631,1
3632,0
3633,0
3634,1
3635,1
3636,0
3637,1
3638,1
3639,0
3640,0
3641,1
3642,0
3643,1
3644,0
3645,0
3646,1
3647,1
3648,1
3649,0
3650,0
3651,0
3652,1
3653,1
3654,0
3655,0
3656,0
3657,1
3658,1
3659,1
3660,0
3661,1
3662,0
3663,0
3664,1
3665,1
3666,0
3667,1
3668,1
3669,1
3670,1
3671,1
3672,1
3673,0
3674,1
3675,0
3676,1
3677,1
3678,0
3679,0
3680,0
3681,0
3682,1
3683,0
3684,1
3685,0
3686,0
3687,1
3688,1
3689,0
3690,0
3691,0
3692,1
3693,0
3694,0
3695,1
3696,1
3697,0
3698,1
3699,0
3700,0
3701,1
3702,0
3703,0
3704,1
3705,1
3706,0
3707,1
3708,0
3709,1
3710,0
3711,1
3712,0
3713,1
3714,1
3715,0
3716,0
3717,1
3718,0
3719,1
3720,0
3721,1
3722,0
3723,1
3724,0
3725,0
3726,0
3727,1
3728,0
3729,0
3730,1
3731,0
3732,1
3733,0
3734,0
3735,0
3736,1
3737,1
3738,0
3739,1
3740,1
3741,1
3742,0
3743,0
3744,1
3745,0
3746,0
3747,1
3748,1
3749,1
3750,1
3751,1
3752,1
3753,0
3754,0
3755,0
3756,0
3757,0
3758,1
3759,0
3760,0
3761,0
3762,1
3763,1
3764,1
3765,1
3766,0
3767,0
3768,0
3769,0
3770,1
3771,1
3772,1
3773,0
3774,1
3775,0
3776,0
3777,0
3778,1
3779,1
3780,0
3781,0
3782,1
3783,0
3784,1
3785,0
3786,0
3787,0
3788,0
3789,0
3790,0
3791,0
3792,1
3793,1
3794,0
3795,1
3796,0
3797,1
3798,1
3799,0
3800,1
3801,0
3802,0
3803,1
3804,1
3805,0
3806,1
3807,1
3808,0
3809,1
3810,1
3811,0
3812,1
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,0
3820,0
3821,1
3822,1
3823,1
3824,0
3825,0
3826,1
3827,1
3828,1
3829,0
3830,1
3831,0
3832,1
3833,1
3834,1
3835,1
3836,0
3837,1
3838,0
3839,1
3840,1
3841,0
3842,0
3843,0
3844,0
3845,1
3846,0
3847,1
3848,0
3849,1
3850,0
3851,0
3852,0
3853,1
3854,0
3855,0
3856,1
3857,1
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,0
3865,0
3866,1
3867,1
3868,0
3869,1
3870,1
3871,1
3872,1
3873,1
3874,1
3875,1
3876,0
3877,1
3878,0
3879,1
3880,0
3881,0
3882,1
3883,1
3884,0
3885,1
3886,0
3887,1
3888,0
3889,0
3890,1
3891,0
3892,1
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,0
3901,0
3902,1
3903,1
3904,0
3905,1
3906,0
3907,0
3908,1
3909,1
3910,0
3911,0
3912,0
3913,1
3914,0
3915,1
3916,1
3917,0
3918,1
3919,1
3920,0
3921,1
3922,1
3923,0
3924,0
3925,0
3926,1
3927,1
3928,1
3929,0
3930,1
3931,0
3932,0
3933,0
3934,0
3935,0
3936,0
3937,1
3938,0
3939,1
3940,0
3941,1
3942,1
3943,1
3944,0
3945,1
3946,1
3947,1
3948,1
3949,0
3950,1
3951,1
3952,1
3953,0
3954,1
3955,1
3956,1
3957,1
3958,1
3959,0
3960,1
3961,1
3962,0
3963,0
3964,0
3965,0
3966,1
3967,1
3968,0
3969,1
3970,0
3971,1
3972,0
3973,0
3974,0
3975,0
3976,1
3977,0
3978,0
3979,1
3980,0
3981,1
3982,1
3983,1
3984,0
3985,0
3986,1
3987,0
3988,1
3989,0
3990,0
3991,1
3992,0
3993,0
3994,0
3995,0
3996,0
3997,1
3998,0
3999,0
4000,1
4001,0
4002,1
4003,1
4004,1
4005,1
4006,0
4007,0
4008,0
4009,1
4010,0
4011,1
4012,1
4013,1
4014,0
4015,0
4016,1
4017,0
4018,0
4019,0
4020,1
4021,1
4022,1
4023,1
4024,1
4025,1
4026,1
4027,0
4028,1
4029,1
4030,0
4031,0
4032,1
4033,1
4034,0
4035,0
4036,1
4037,0
4038,1
4039,0
4040,0
4041,1
4042,1
4043,1
4044,1
4045,0
4046,0
4047,1
4048,1
4049,1
4050,1
4051,1
4052,0
4053,1
4054,0
4055,0
4056,1
4057,1
4058,0
4059,0
4060,0
4061,0
4062,0
4063,1
4064,1
4065,1
4066,0
4067,1
4068,0
4069,1
4070,0
4071,0
4072,1
4073,1
4074,1
4075,1
4076,0
4077,0
4078,1
4079,0
4080,1
4081,0
4082,1
4083,1
4084,1
4085,0
4086,0
4087,0
4088,1
4089,0
4090,0
4091,0
4092,0
4093,1
4094,0
4095,0
4096,0
4097,0
4098,1
4099,0
4100,1
4101,1
4102,1
4103,1
4104,0
4105,1
4106,0
4107,1
4108,0
4109,0
4110,1
4111,1
4112,0
4113,1
4114,0
4115,1
4116,1
4117,1
4118,1
4119,1
4120,0
4121,1
4122,0
4123,0
4124,0
4125,0
4126,0
4127,1
4128,0
4129,1
4130,1
4131,1
4132,0
4133,0
4134,1
4135,1
4136,1
4137,0
4138,0
4139,1
4140,1
4141,0
4142,0
4143,0
4144,1
4145,1
4146,1
4147,0
4148,0
4149,1
4150,0
4151,0
4152,0
4153,0
4154,1
4155,0
4156,1
4157,0
4158,0
4159,1
4160,0
4161,0
4162,0
4163,1
4164,1
4165,1
4166,1
4167,0
4168,1
4169,0
4170,1
4171,0
4172,0
4173,0
4174,0
4175,1
4176,1
4177,1
4178,1
4179,0
4180,0
4181,0
4182,0
4183,0
4184,1
4185,0
4186,0
4187,1
4188,0
4189,0
4190,0
4191,1
4192,0
4193,0
4194,0
4195,1
4196,1
4197,0
4198,1
4199,0
4200,1
4201,1
4202,0
4203,1
4204,0
4205,0
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,0
4213,1
4214,1
4215,1
4216,1
4217,1
4218,1
4219,1
4220,1
4221,1
4222,1
4223,1
4224,0
4225,0
4226,1
4227,1
4228,0
4229,1
4230,1
4231,1
4232,0
4233,1
4234,0
4235,1
4236,1
4237,0
4238,0
4239,0
4240,0
4241,0
4242,0
4243,1
4244,1
4245,0
4246,0
4247,1
4248,1
4249,1
4250,1
4251,0
4252,1
4253,1
4254,1
4255,0
4256,1
4257,0
4258,1
4259,1
4260,1
4261,1
4262,0
4263,0
4264,0
4265,0
4266,0
4267,0
4268,1
4269,1
4270,0
4271,1
4272,1
4273,0
4274,1
4275,1
4276,0
4277,0
4278,0
4279,1
4280,0
4281,1
4282,1
4283,0
4284,1
4285,0
4286,0
4287,1
4288,0
4289,0
4290,0
4291,0
4292,0
4293,1
4294,1
4295,0
4296,0
4297,0
4298,0
4299,1
4300,0
4301,0
4302,1
4303,1
4304,1
4305,1
4306,1
4307,0
4308,0
4309,1
4310,1
4311,1
4312,1
4313,1
4314,1
4315,0
4316,0
4317,0
4318,0
4319,0
4320,1
4321,1
4322,1
4323,0
4324,1
4325,0
4326,0
4327,0
4328,0
4329,0
4330,1
4331,1
4332,0
4333,1
4334,0
4335,1
4336,1
4337,1
4338,1
4339,0
4340,1
4341,0
4342,1
4343,1
4344,0
4345,0
4346,0
4347,0
4348,0
4349,1
4350,1
4351,1
4352,1
4353,1
4354,0
4355,0
4356,0
4357,0
4358,0
4359,1
4360,1
4361,1
4362,0
4363,1
4364,0
4365,0
4366,0
4367,1
4368,1
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,0
4376,0
4377,1
4378,1
4379,0
4380,0
4381,0
4382,1
4383,1
4384,0
4385,1
4386,0
4387,0
4388,0
4389,1
4390,0
4391,1
4392,1
4393,0
4394,1
4395,1
4396,1
4397,1
4398,1
4399,0
4400,0
4401,1
4402,1
4403,0
4404,0
4405,0
4406,0
4407,0
4408,1
4409,1
4410,0
4411,0
4412,0
4413,1
4414,0
4415,0
4416,1
4417,1
4418,0
4419,1
4420,1
4421,1
4422,0
4423,1
4424,0
4425,0
4426,1
4427,1
4428,0
4429,1
4430,0
4431,0
4432,1
4433,0
4434,0
4435,0
4436,1
4437,0
4438,1
4439,1
4440,1
4441,0
4442,0
4443,1
4444,0
4445,0
4446,1
4447,0
4448,0
4449,1
4450,0
4451,0
4452,1
4453,1
4454,0
4455,0
4456,0
4457,1
4458,1
4459,1
4460,0
4461,0
4462,0
4463,1
4464,1
4465,1
4466,1
4467,1
4468,1
4469,0
4470,1
4471,0
4472,0
4473,1
4474,1
4475,1
4476,0
4477,0
4478,1
4479,1
4480,1
4481,0
4482,1
4483,1
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,1
4491,0
4492,1
4493,1
4494,1
4495,0
4496,1
4497,1
4498,1
4499,1
4500,0
4501,0
4502,1
4503,0
4504,1
4505,1
4506,1
4507,1
4508,0
4509,1
4510,1
4511,1
4512,1
4513,1
4514,0
4515,1
4516,0
4517,0
4518,1
4519,1
4520,1
4521,0
